,movieId,rating,title,genres,relevance
2258,2558,2.725703009373458,Forces of Nature (1999),Comedy|Romance,0.10005673758865247
2259,2559,2.587912087912088,"King and I, The (1999)",Animation|Children,0.09489760638297873
2260,2560,3.235101506221349,Ravenous (1999),Horror|Thriller,0.11999423758865248
2261,2561,3.098759964570416,True Crime (1999),Crime|Thriller,0.11340669326241135
2262,2562,3.33974358974359,Bandits (1997),Drama,0.10315868794326241
2263,2563,3.653672316384181,Dangerous Beauty (1998),Drama,0.122072695035461
2264,2565,3.7714707461084274,"King and I, The (1956)",Drama|Musical|Romance,0.12042885638297872
2265,2566,2.2635379061371843,Doug's 1st Movie (1999),Animation|Children,0.10259995567375886
2266,2567,3.049578328648096,EDtv (1999),Comedy,0.10865359042553191
2267,2568,2.1484268125854995,"Mod Squad, The (1999)",Action|Crime,0.11083067375886524
2268,2569,2.8461538461538463,Among Giants (1998),Comedy|Drama|Romance,0.10084640957446808
2269,2570,3.644430051813472,"Walk on the Moon, A (1999)",Drama|Romance,0.08751484929078013
2270,2571,4.187185880702848,"Matrix, The (1999)",Action|Sci-Fi|Thriller,0.2459255319148936
2271,2572,3.473908550762077,10 Things I Hate About You (1999),Comedy|Romance,0.11011214539007091
2272,2574,2.628144119646499,"Out-of-Towners, The (1999)",Comedy,0.09903257978723404
2273,2575,3.934402332361516,"Dreamlife of Angels, The (Vie rêvée des anges, La) (1998)",Drama,0.10757380319148936
2274,2577,3.242616033755274,Metroland (1997),Comedy|Drama,0.09940802304964538
2275,2578,3.03125,"Sticky Fingers of Time, The (1997)",Sci-Fi,0.11321320921985815
2276,2579,3.826819923371648,Following (1998),Crime|Mystery|Thriller,0.20120013297872338
2277,2580,3.69657470189385,Go (1999),Comedy|Crime,0.16568351063829787
2278,2581,3.0569987563907697,Never Been Kissed (1999),Comedy|Romance,0.10277770390070923
2279,2582,3.0676190476190475,Twin Dragons (Shuang long hui) (1992),Action|Comedy,0.07737344858156028
2280,2583,3.6214761660686823,Cookie's Fortune (1999),Comedy|Drama,0.1060339095744681
2281,2585,3.821608040201005,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar) (1998)",Drama|Romance,0.1260997340425532
2282,2586,2.675595238095238,Goodbye Lover (1999),Comedy|Crime|Thriller,0.10387721631205672
2283,2587,2.925364758698092,Life (1999),Comedy|Crime|Drama,0.09196830673758864
2284,2589,2.769886363636364,Friends & Lovers (1999),Comedy|Drama|Romance,0.10018284574468085
2285,2590,3.1846026490066226,Hideous Kinky (1998),Drama,0.09288519503546099
2286,2593,3.574404761904762,"Monster, The (Mostro, Il) (1994)",Comedy,0.10606183510638298
2287,2594,3.886796193497224,Open Your Eyes (Abre los ojos) (1997),Drama|Romance|Sci-Fi|Thriller,0.171958554964539
2288,2596,3.616018457481872,SLC Punk! (1998),Comedy|Drama,0.15194946808510637
2289,2597,2.521604938271605,Lost & Found (1999),Comedy|Romance,0.09794259751773049
2290,2598,3.008695652173913,Pushing Tin (1999),Comedy,0.1027677304964539
2291,2599,3.7890738586798487,Election (1999),Comedy,0.14085771276595743
2292,2600,3.333427708569272,eXistenZ (1999),Action|Sci-Fi|Thriller,0.11738187056737588
2293,2602,2.740740740740741,Mighty Peking Man (a.k.a. Goliathon) (Xing xing wang) (1977),Action|Adventure|Horror|Sci-Fi,0.12836303191489362
2294,2605,3.1436235064618385,Entrapment (1999),Crime|Thriller,0.11654277482269504
2295,2606,2.7593085106382977,Idle Hands (1999),Comedy|Horror,0.1062533244680851
2296,2607,3.810743801652893,Get Real (1998),Drama|Romance,0.14498670212765957
2297,2608,3.0,Heaven (1998),Thriller,0.1318302304964539
2298,2609,3.935318275154004,"King of Masks, The (Bian Lian) (1996)",Drama,0.11602238475177304
2299,2610,3.830788804071247,Three Seasons (1999),Drama,0.13961746453900709
2300,2611,3.847879282218597,"Winslow Boy, The (1999)",Drama,0.10864960106382979
2301,2612,3.951949229374433,Mildred Pierce (1945),Drama|Film-Noir,0.14020722517730497
2302,2613,3.0395732966276667,Night of the Comet (1984),Comedy|Horror|Sci-Fi,0.10902393617021276
2303,2614,1.9574829931972788,Chopping Mall (a.k.a. Killbots) (1986),Action|Horror|Sci-Fi,0.1210886524822695
2304,2615,2.9360687022900764,My Science Project (1985),Adventure|Sci-Fi,0.1186857269503546
2305,2616,2.725175526579739,Dick Tracy (1990),Action|Crime,0.11465890957446809
2306,2617,3.16687548475628,"Mummy, The (1999)",Action|Adventure|Comedy|Fantasy|Horror|Thriller,0.1497475620567376
2307,2618,3.837314662273476,"Castle, The (1997)",Comedy,0.1202196365248227
2308,2620,3.576923076923077,This Is My Father (1998),Drama|Romance,0.14633843085106382
2309,2621,3.5893719806763285,Xiu Xiu: The Sent-Down Girl (Tian yu) (1998),Drama,0.11401085992907802
2310,2622,3.2935172413793103,William Shakespeare's A Midsummer Night's Dream (1999),Comedy|Fantasy,0.09612389184397163
2311,2624,3.9645669291338574,After Life (Wandafuru raifu) (1998),Drama|Fantasy,0.13389339539007092
2312,2625,2.9544025157232703,Black Mask (Hak hap) (1996),Action|Adventure|Crime|Sci-Fi|Thriller,0.09389206560283687
2313,2626,3.628731343283582,Edge of Seventeen (1998),Comedy|Drama|Romance,0.08659995567375886
2314,2627,3.577272727272727,Endurance (1999),Documentary|Drama,0.08816023936170213
2315,2628,3.0809832961385,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi,0.15861923758865246
2316,2629,2.700902934537246,"Love Letter, The (1999)",Comedy|Romance,0.08447007978723403
2317,2630,3.528947368421053,Besieged (a.k.a. L' Assedio) (1998),Drama,0.08691179078014183
2318,2632,3.63953488372093,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie) (1965)",Adventure|Drama|Mystery,0.08408045212765956
2319,2633,3.349155503785673,"Mummy, The (1932)",Horror|Romance,0.11038076241134752
2320,2634,3.103448275862069,"Mummy, The (1959)",Horror,0.1137575354609929
2321,2635,3.051136363636364,"Mummy's Curse, The (1944)",Horror,0.09991755319148936
2322,2636,2.6013513513513518,"Mummy's Ghost, The (1944)",Horror,0.09775310283687942
2323,2637,2.7071005917159763,"Mummy's Hand, The (1940)",Horror,0.08894148936170213
2324,2638,2.7275280898876404,"Mummy's Tomb, The (1942)",Horror,0.09437544326241135
2325,2639,3.146887966804979,Mommie Dearest (1981),Drama,0.10591312056737588
2326,2640,3.39800516932865,Superman (1978),Action|Adventure|Sci-Fi,0.1609915780141844
2327,2641,3.1084695393759287,Superman II (1980),Action|Sci-Fi,0.1250472074468085
2328,2642,2.423746373808537,Superman III (1983),Action|Adventure|Sci-Fi,0.10252969858156027
2329,2643,2.000894988066826,Superman IV: The Quest for Peace (1987),Action|Adventure|Sci-Fi,0.11046165780141844
2330,2644,3.741080038572806,Dracula (1931),Horror,0.12780762411347518
2331,2646,2.891304347826087,House of Dracula (1945),Horror,0.0947854609929078
2332,2647,3.125461254612546,House of Frankenstein (1944),Horror,0.10145567375886524
2333,2648,3.859565605474561,Frankenstein (1931),Drama|Horror|Sci-Fi,0.15049335106382977
2334,2649,3.2361878453038675,Son of Frankenstein (1939),Horror,0.09604654255319148
2335,2650,2.754491017964072,"Ghost of Frankenstein, The (1942)",Horror,0.10124202127659573
2336,2651,3.074390243902439,Frankenstein Meets the Wolf Man (1943),Horror,0.0916502659574468
2337,2652,3.1348547717842323,"Curse of Frankenstein, The (1957)",Horror,0.11121719858156028
2338,2653,2.7767857142857144,Son of Dracula (1943),Horror,0.11784375
2339,2654,3.595346197502838,"Wolf Man, The (1941)",Drama|Fantasy|Horror,0.13551662234042552
2340,2655,1.7142857142857142,Howling II: Your Sister Is a Werewolf (1985),Horror,0.10634242021276596
2341,2656,2.773480662983425,Tarantula (1955),Horror|Sci-Fi,0.09653812056737589
2342,2657,3.329587598279187,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi,0.11043506205673757
2343,2659,3.232692307692308,It Came from Hollywood (1982),Comedy|Documentary,0.10469547872340425
2344,2660,3.699410609037328,"Thing from Another World, The (1951)",Horror|Sci-Fi,0.13497406914893617
2345,2661,3.22,It Came from Outer Space (1953),Sci-Fi,0.11982535460992906
2346,2662,3.611974311166356,"War of the Worlds, The (1953)",Action|Drama|Sci-Fi,0.16077659574468084
2347,2663,3.0286343612334803,It Came from Beneath the Sea (1955),Sci-Fi,0.12003568262411347
2348,2664,3.7720809995691513,Invasion of the Body Snatchers (1956),Horror|Sci-Fi|Thriller,0.14320811170212766
2349,2665,3.1565934065934065,Earth vs. the Flying Saucers (1956),Sci-Fi,0.09393395390070922
2350,2666,2.8564814814814814,It Conquered the World (1956),Sci-Fi,0.08443240248226949
2351,2667,2.6300448430493275,"Mole People, The (1956)",Horror|Sci-Fi,0.10256227836879432
2352,2668,2.559876118375774,Swamp Thing (1982),Horror|Sci-Fi,0.11998337765957447
2353,2669,3.542944785276074,Pork Chop Hill (1959),War,0.10072938829787234
2354,2670,3.9016079632465535,Run Silent Run Deep (1958),War,0.14803390957446808
2355,2671,3.453924372418176,Notting Hill (1999),Comedy|Romance,0.10953435283687943
2356,2672,3.275923566878981,"Thirteenth Floor, The (1999)",Drama|Sci-Fi|Thriller,0.11201795212765957
2357,2673,3.2731481481481484,Eternity and a Day (Mia aoniotita kai mia mera) (1998),Drama,0.08997296099290779
2358,2674,2.7900552486187844,"Loss of Sexual Innocence, The (1999)",Drama|Fantasy,0.09954543439716312
2359,2675,3.2934782608695654,"Twice Upon a Yesterday (a.k.a. Man with Rain in His Shoes, The) (1998)",Comedy|Drama|Romance,0.10098714539007092
2360,2676,3.127789046653144,Instinct (1999),Drama|Thriller,0.09718572695035461
2361,2677,3.953637391632115,Buena Vista Social Club (1999),Documentary|Musical,0.11940270390070921
2362,2678,2.9947916666666665,Desert Blue (1999),Comedy,0.1065126329787234
2363,2679,2.701923076923077,Finding North (1998),Comedy|Drama|Romance,0.129895390070922
2364,2681,3.3628318584070795,Free Enterprise (1998),Comedy|Romance|Sci-Fi,0.11829055851063829
2365,2682,3.803896103896104,Limbo (1999),Drama,0.12043617021276597
2366,2683,3.2111273376333616,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy,0.1312996453900709
2367,2685,3.227272727272727,"Red Dwarf, The (Nain rouge, Le) (1998)",Comedy|Drama,0.08654853723404254
2368,2686,3.9060678779568048,"Red Violin, The (Violon rouge, Le) (1998)",Drama|Mystery,0.18252637411347516
2369,2687,3.4638425746413337,Tarzan (1999),Adventure|Animation|Children|Drama,0.11352460106382978
2370,2688,3.0739289446186,"General's Daughter, The (1999)",Crime|Drama|Mystery|Thriller,0.12467198581560283
2371,2689,3.210526315789474,Get Bruce (1999),Documentary,0.06496941489361702
2372,2690,3.7532534246575344,"Ideal Husband, An (1999)",Comedy|Romance,0.11106538120567376
2373,2691,3.5980066445182723,"Legend of 1900, The (a.k.a. The Legend of the Pianist on the Ocean) (Leggenda del pianista sull'oceano) (1998)",Drama,0.12528147163120568
2374,2692,4.025309765693817,Run Lola Run (Lola rennt) (1998),Action|Crime,0.20970921985815602
2375,2693,3.6534246575342464,Trekkies (1997),Documentary,0.10412189716312056
2376,2694,3.1176667784109955,Big Daddy (1999),Comedy,0.11285771276595745
2377,2695,3.0,"Boys, The (1998)",Drama,0.11552171985815604
2378,2696,3.8099068585944114,"Dinner Game, The (Dîner de cons, Le) (1998)",Comedy,0.12731094858156028
2379,2697,3.6211340206185567,My Son the Fanatic (1997),Comedy|Drama|Romance,0.11190625
2380,2699,2.7871051492860235,Arachnophobia (1990),Comedy|Horror,0.12299224290780142
2381,2700,3.626388808934431,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,0.1394104609929078
2382,2701,2.292716071752129,Wild Wild West (1999),Action|Comedy|Sci-Fi|Western,0.11317154255319149
2383,2702,3.083729781160799,Summer of Sam (1999),Drama,0.11045589539007092
2384,2704,3.43859649122807,"Lovers on the Bridge, The (Amants du Pont-Neuf, Les) (1991)",Drama|Romance,0.10925354609929078
2385,2705,3.273913043478261,"Late August, Early September (Fin août, début septembre) (1998)",Drama,0.08177127659574467
2386,2706,3.331509377279945,American Pie (1999),Comedy|Romance,0.14973160460992907
2387,2707,3.452353027415335,Arlington Road (1999),Thriller,0.1544563386524823
2388,2708,3.704545454545455,"Autumn Tale, An (Conte d'automne) (1998)",Romance,0.09421498226950353
2389,2709,3.107142857142857,Muppets From Space (1999),Children|Comedy,0.10236103723404255
2390,2710,2.884072000418607,"Blair Witch Project, The (1999)",Drama|Horror|Thriller,0.11395079787234041
2391,2712,3.2101607937050973,Eyes Wide Shut (1999),Drama|Mystery|Thriller,0.12635616134751773
2392,2713,2.518572955638696,Lake Placid (1999),Horror|Thriller,0.10718040780141844
2393,2714,3.1843910806174955,"Wood, The (1999)",Drama,0.11373204787234042
2394,2715,2.316793893129771,"Velocity of Gary, The (1998)",Comedy|Romance,0.13842065602836878
2395,2716,3.7472686430005786,Ghostbusters (a.k.a. Ghost Busters) (1984),Action|Comedy|Sci-Fi,0.17554831560283687
2396,2717,2.980009902215621,Ghostbusters II (1989),Comedy|Fantasy|Sci-Fi,0.10165935283687942
2397,2718,3.173140223831468,Drop Dead Gorgeous (1999),Comedy,0.10600753546099291
2398,2719,2.4459054949754115,"Haunting, The (1999)",Horror|Thriller,0.11121121453900709
2399,2720,2.127891863789966,Inspector Gadget (1999),Action|Adventure|Children|Comedy,0.10457402482269502
2400,2721,3.60625,Trick (1999),Comedy|Romance,0.1004612145390071
2401,2722,2.683222958057395,Deep Blue Sea (1999),Action|Horror|Sci-Fi|Thriller,0.11729166666666667
2402,2723,3.048488894283287,Mystery Men (1999),Action|Comedy|Fantasy,0.11666378546099289
2403,2724,2.8577031498958205,Runaway Bride (1999),Comedy|Romance,0.10326706560283687
2404,2725,3.5712187958884,Twin Falls Idaho (1999),Drama,0.15285682624113475
2405,2726,4.096428571428572,"Killing, The (1956)",Crime|Film-Noir,0.18673404255319148
2406,2727,3.374639769452449,Killer's Kiss (1955),Crime|Film-Noir,0.10062965425531915
2407,2728,3.8569597791798103,Spartacus (1960),Action|Drama|Romance|War,0.1904315159574468
2408,2729,3.8363006923837775,Lolita (1962),Drama|Romance,0.15778014184397163
2409,2730,3.7919204222492895,Barry Lyndon (1975),Drama|Romance|War,0.15161015070921985
2410,2731,4.136267976148719,"400 Blows, The (Les quatre cents coups) (1959)",Crime|Drama,0.14781382978723406
2411,2732,3.9863372093023255,Jules and Jim (Jules et Jim) (1961),Drama|Romance,0.13067109929078013
2412,2733,2.399665551839465,Vibes (1988),Adventure|Comedy|Romance,0.0834855939716312
2413,2734,3.310110294117647,"Mosquito Coast, The (1986)",Adventure|Drama|Thriller,0.12923404255319149
2414,2735,2.8651511237406355,"Golden Child, The (1986)",Action|Adventure|Comedy|Fantasy|Mystery,0.12288918439716312
2415,2736,3.4457789979409745,Brighton Beach Memoirs (1986),Comedy,0.1162566489361702
2416,2737,2.4764150943396226,Assassination (1987),Action|Drama|Thriller,0.08190647163120567
2417,2738,3.386100386100386,Crimes of the Heart (1986),Comedy|Drama,0.09961635638297872
2418,2739,3.738860941430112,"Color Purple, The (1985)",Drama,0.150396054964539
2419,2740,2.3666666666666667,"Kindred, The (1986)",Horror|Sci-Fi,0.08491445035460991
2420,2741,2.878548895899053,No Mercy (1986),Action|Crime|Thriller,0.08825908687943261
2421,2743,3.327956989247312,Native Son (1986),Drama,0.10106560283687943
2422,2744,3.5327868852459017,Otello (1986),Drama,0.09654698581560284
2423,2745,3.811752136752137,"Mission, The (1986)",Drama,0.15366644503546098
2424,2746,3.285971007547622,Little Shop of Horrors (1986),Comedy|Horror|Musical,0.10440647163120567
2425,2747,3.2349418206707736,"Little Shop of Horrors, The (1960)",Comedy|Horror,0.09493085106382979
2426,2748,2.216016859852476,Allan Quatermain and the Lost City of Gold (1987),Action|Adventure|Comedy,0.1096081560283688
2427,2749,3.159536541889483,"Morning After, The (1986)",Drama|Mystery,0.10713785460992908
2428,2750,3.703370786516854,Radio Days (1987),Comedy|Drama,0.12493284574468085
2429,2751,3.003021148036254,From the Hip (1987),Comedy|Drama,0.11172938829787234
2430,2752,2.9033742331288344,Outrageous Fortune (1987),Comedy|Mystery,0.08089228723404256
2431,2753,3.1921875,"Bedroom Window, The (1987)",Thriller,0.12154942375886525
2432,2754,1.9710144927536235,Deadtime Stories (1987),Horror,0.09291090425531914
2433,2755,2.551136363636364,Light of Day (1987),Drama,0.10677881205673759
2434,2756,2.926190476190476,Wanted: Dead or Alive (1987),Action,0.07977504432624113
2435,2757,3.680573663624511,Frances (1982),Drama,0.12875775709219858
2436,2758,2.96875,Plenty (1985),Drama,0.07429233156028368
2437,2759,3.2769419174247725,Dick (1999),Comedy,0.0994120124113475
2438,2760,3.3,"Gambler, The (Játékos, A) (1997)",Drama,0.10883998226950353
2439,2761,3.8480432972522896,"Iron Giant, The (1999)",Adventure|Animation|Children|Drama|Sci-Fi,0.15543705673758865
2440,2762,4.0549989750948034,"Sixth Sense, The (1999)",Drama|Horror|Mystery,0.21090757978723404
2441,2763,3.500757639531947,"Thomas Crown Affair, The (1999)",Action|Mystery,0.12255828900709219
2442,2764,3.541070773744041,"Thomas Crown Affair, The (1968)",Crime|Drama|Romance|Thriller,0.12195279255319148
2443,2765,3.2215447154471546,"Acid House, The (1998)",Comedy|Drama,0.13040824468085105
2444,2766,3.2537037037037035,"Adventures of Sebastian Cole, The (1998)",Comedy|Drama,0.12222539893617021
2445,2767,2.980769230769231,Illuminata (1998),Comedy,0.09358510638297872
2446,2768,2.939189189189189,Stiff Upper Lips (1998),Comedy,0.12061635638297873
2447,2769,3.129955947136564,"Yards, The (2000)",Crime|Drama,0.10430164007092198
2448,2770,3.0795489810696184,Bowfinger (1999),Comedy,0.09943772163120568
2449,2771,2.9795468848332285,Brokedown Palace (1999),Drama,0.1000928634751773
2450,2772,3.126002004008016,Detroit Rock City (1999),Comedy,0.11071520390070921
2451,2773,3.010869565217391,Alice and Martin (Alice et Martin) (1998),Drama,0.09057779255319148
2452,2774,3.3321114369501466,Better Than Chocolate (1999),Comedy|Romance,0.12257734929078014
2453,2775,3.151898734177215,Head On (1998),Drama,0.11379321808510637
2454,2776,3.512295081967213,"Marcello Mastroianni: I Remember Yes, I Remember (Marcello Mastroianni: mi ricordo, sì, io mi ricordo) (1997)",Documentary,0.0682845744680851
2455,2777,2.24025974025974,Cobra (1925),Drama,0.10302016843971631
2456,2778,2.488888888888889,Never Talk to Strangers (1995),Crime|Drama|Romance|Thriller,0.08601906028368794
2457,2779,3.552665799739922,Heaven Can Wait (1978),Comedy,0.11547717198581561
2458,2780,3.216743119266055,"Raven, The (1963)",Comedy|Horror,0.1261292109929078
2459,2781,3.1246418338108883,"Tingler, The (1959)",Horror,0.09030695921985815
2460,2782,3.384266263237519,"Pit and the Pendulum, The (1961)",Horror,0.11691932624113474
2461,2783,3.057522123893805,"Tomb of Ligeia, The (1965)",Horror,0.13553213652482268
2462,2784,3.3579175704989157,"Masque of the Red Death, The (1964)",Horror,0.13206471631205674
2463,2785,3.0789473684210527,Tales of Terror (1962),Horror,0.12634640957446808
2464,2786,2.5157894736842104,Haunted Honeymoon (1986),Comedy,0.08024933510638298
2465,2787,2.958955223880597,Cat's Eye (1985),Horror,0.11067531028368793
2466,2788,3.989081843191197,Monty Python's And Now for Something Completely Different (1971),Comedy,0.16878546099290778
2467,2789,2.884824902723736,Damien: Omen II (1978),Horror,0.09814450354609928
2468,2790,2.635767790262172,"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",Horror|Thriller,0.10167198581560283
2469,2791,3.798261422665112,Airplane! (1980),Comedy,0.14245744680851063
2470,2792,3.0458683473389354,Airplane II: The Sequel (1982),Comedy,0.09635483156028368
2471,2793,2.646033929390188,"American Werewolf in Paris, An (1997)",Comedy|Horror|Romance|Thriller,0.09756272163120566
2472,2794,2.9450204209864905,European Vacation (aka National Lampoon's European Vacation) (1985),Adventure|Comedy|Romance,0.09904609929078015
2473,2795,3.7866587557213087,National Lampoon's Vacation (1983),Comedy,0.14482380319148935
2474,2796,2.904850746268657,Funny Farm (1988),Comedy,0.09061258865248227
2475,2797,3.6222188044704193,Big (1988),Comedy|Drama|Fantasy|Romance,0.13067929964539007
2476,2798,2.058132706987669,Problem Child (1990),Children|Comedy,0.09400731382978723
2477,2799,1.76,Problem Child 2 (1991),Comedy,0.09433621453900709
2478,2800,3.0853658536585367,Little Nemo: Adventures in Slumberland (1992),Adventure|Animation|Children|Drama|Fantasy,0.07978080673758865
2479,2801,3.3898007033997657,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),Drama|Romance,0.11196719858156028
2480,2802,3.0134211810639338,Tequila Sunrise (1988),Action|Drama|Romance|Thriller,0.11213718971631205
2481,2803,3.308607863974496,"Pelican Brief, The (1993)",Crime|Drama|Mystery|Romance|Thriller,0.11099512411347517
2482,2804,4.030887583114272,"Christmas Story, A (1983)",Children|Comedy,0.1532695035460993
2483,2805,2.8394805761676123,Mickey Blue Eyes (1999),Comedy|Romance,0.09678014184397163
2484,2806,2.4508386350491613,Teaching Mrs. Tingle (1999),Comedy|Thriller,0.10746165780141843
2485,2807,1.7911954765751212,Universal Soldier: The Return (1999),Action|Sci-Fi,0.10789804964539007
2486,2808,2.5543665436654366,Universal Soldier (1992),Action|Sci-Fi,0.1161114804964539
2487,2809,2.531716417910448,Love Stinks (1999),Comedy,0.09665248226950354
2488,2810,3.795927209705373,Perfect Blue (1997),Animation|Horror|Mystery|Thriller,0.1692287234042553
2489,2812,3.0064102564102564,In Too Deep (1999),Action|Thriller,0.09605651595744681
2490,2813,3.24609375,"Source, The (1999)",Documentary,0.10367708333333334
2491,2814,2.595238095238096,"Bat, The (1959)",Horror,0.0779348404255319
2492,2815,2.578992558672009,Iron Eagle (1986),Action|War,0.11920656028368795
2493,2816,1.839139344262295,Iron Eagle II (1988),Action|War,0.11462477836879433
2494,2817,1.677685950413223,Aces: Iron Eagle III (1992),Action,0.10726241134751774
2495,2818,1.5925925925925926,Iron Eagle IV (1995),Action|War,0.11255806737588651
2496,2819,3.969186046511628,Three Days of the Condor (3 Days of the Condor) (1975),Drama|Mystery|Romance|Thriller,0.1772635195035461
2497,2820,3.625748502994012,Hamlet (1964),Drama,0.09027349290780141
2498,2822,3.004478398314015,Medicine Man (1992),Adventure|Romance,0.1110675975177305
2499,2824,3.5864661654135337,On the Ropes (1999),Documentary|Drama,0.12387943262411347
2500,2825,2.931034482758621,Rosie (1998),Drama,0.10430164007092198
2501,2826,3.1065792992778816,"13th Warrior, The (1999)",Action|Adventure|Fantasy,0.12255828900709219
2502,2827,2.464030003409478,"Astronaut's Wife, The (1999)",Horror|Sci-Fi|Thriller,0.10873204787234042
2503,2828,2.0010548523206757,Dudley Do-Right (1999),Children|Comedy,0.11005673758865248
2504,2829,2.790281329923274,"Muse, The (1999)",Comedy,0.10526662234042553
2505,2830,3.4592592592592597,Cabaret Balkan (Bure Baruta) (1998),Drama,0.09248071808510637
2506,2831,2.6686746987951806,"Dog of Flanders, A (1999)",Drama,0.10713563829787233
2507,2833,3.253012048192771,Lucie Aubrac (1997),Romance|War,0.08925
2508,2834,3.309895833333333,"Very Thought of You, The (1998)",Comedy|Romance,0.07800953014184397
2509,2835,2.319956616052061,Chill Factor (1999),Action|Adventure|Comedy|Thriller,0.1057220744680851
2510,2836,3.25748987854251,Outside Providence (1999),Comedy,0.14283554964539008
2511,2837,3.3125,Bedrooms & Hallways (1998),Comedy|Romance,0.10892132092198581
2512,2839,3.73463687150838,West Beirut (West Beyrouth) (1998),Drama,0.11081028368794325
2513,2840,3.014128887985363,Stigmata (1999),Drama|Thriller,0.12217331560283687
2514,2841,3.524381868131868,Stir of Echoes (1999),Horror|Mystery|Thriller,0.14730607269503546
2515,2842,3.198492462311558,Best Laid Plans (1999),Crime|Drama,0.12292686170212765
2516,2843,4.026591760299626,"Black Cat, White Cat (Crna macka, beli macor) (1998)",Comedy|Romance,0.15119104609929077
2517,2844,3.075367647058824,"Minus Man, The (1999)",Drama|Mystery,0.12924955673758864
2518,2846,3.2351778656126484,"Adventures of Milo and Otis, The (Koneko monogatari) (1986)",Adventure|Children|Comedy|Drama,0.09020234929078014
2519,2847,3.842541436464088,Only Angels Have Wings (1939),Adventure|Drama|Romance,0.10431471631205674
2520,2848,3.756345177664975,"Othello (Tragedy of Othello: The Moor of Venice, The) (1952)",Drama,0.08839117907801418
2521,2849,2.896984924623116,Queens Logic (1991),Comedy|Drama,0.08278124999999999
2522,2850,2.7685185185185186,Public Access (1993),Drama|Thriller,0.13289472517730497
2523,2851,2.502392344497608,Saturn 3 (1980),Adventure|Sci-Fi|Thriller,0.11510372340425531
2524,2852,3.7870456663560113,"Soldier's Story, A (1984)",Drama,0.16446276595744683
2525,2853,2.880952380952381,"Alice, Sweet Alice (a.k.a. Communion) (a.k.a. Holy Terror) (1976)",Horror|Mystery,0.11730407801418438
2526,2854,2.3455882352941178,Don't Look in the Basement! (1973),Horror,0.09408643617021276
2527,2855,2.326530612244898,Nightmares (1983),Horror,0.11539029255319148
2528,2856,2.784375,I Saw What You Did (1965),Thriller,0.09479454787234042
2529,2857,3.587085038653933,Yellow Submarine (1968),Adventure|Animation|Comedy|Fantasy|Musical,0.11895212765957447
2530,2858,4.155933936470536,American Beauty (1999),Comedy|Drama,0.2194230939716312
2531,2859,4.1288777372262775,Stop Making Sense (1984),Documentary|Musical,0.13254033687943262
2532,2860,3.0478510028653294,Blue Streak (1999),Comedy,0.10677083333333333
2533,2861,3.105752595155709,For Love of the Game (1999),Comedy|Drama,0.09951307624113474
2534,2862,2.570869990224829,Caligula (1979),Drama,0.10855341312056738
2535,2863,3.839474301807088,"Hard Day's Night, A (1964)",Adventure|Comedy|Musical,0.12575265957446807
2536,2864,3.090643274853801,Splendor (1999),Comedy,0.13393040780141843
2537,2865,2.944029850746269,Sugar Town (1999),Comedy,0.1060640514184397
2538,2866,3.605188343994314,"Buddy Holly Story, The (1978)",Drama,0.13894813829787234
2539,2867,3.327978250123579,Fright Night (1985),Comedy|Horror|Thriller,0.13505164007092196
2540,2868,2.3657074340527577,Fright Night Part II (1988),Horror,0.10337101063829787
2541,2869,3.127450980392157,"Separation, The (Séparation, La) (1994)",Drama,0.08526063829787234
2542,2870,3.5770416024653318,Barefoot in the Park (1967),Comedy,0.12911679964539008
2543,2871,3.818884170794999,Deliverance (1972),Adventure|Drama|Thriller,0.15085150709219858
2544,2872,3.603513174404015,Excalibur (1981),Adventure|Fantasy,0.1670124113475177
2545,2873,2.9764150943396226,Lulu on the Bridge (1998),Drama|Mystery|Romance,0.10288054078014185
2546,2874,3.359375,"Pajama Game, The (1957)",Comedy|Musical|Romance,0.08276085992907802
2547,2875,3.0912852969814995,Sommersby (1993),Drama|Mystery|Romance,0.11170988475177304
2548,2876,2.756912442396313,Thumbelina (1994),Animation|Children|Fantasy,0.08122783687943262
2549,2877,3.068668252080856,Tommy (1975),Drama|Musical,0.12087433510638297
2550,2878,2.1510416666666665,Hell Night (1981),Horror,0.11054432624113474
2551,2879,3.3218503937007875,Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak) (1991),Action|Adventure|Comedy,0.09564804964539006
2552,2880,3.2161290322580647,Armour of God (Long xiong hu di) (1987),Action|Adventure|Comedy,0.08261369680851063
2553,2881,3.1715896885069816,Double Jeopardy (1999),Action|Crime|Drama|Thriller,0.0995345744680851
2554,2882,2.784138655462185,Jakob the Liar (1999),Drama,0.11847739361702128
2555,2883,3.441226096737908,Mumford (1999),Comedy|Drama,0.13979499113475177
2556,2885,3.260828625235405,Guinevere (1999),Drama|Romance,0.10928080673758865
